COD_MKT_ID;COD_MKT;AREA;COD_AREA;MACROSETTORE;COD_MACROSET;SETTORE;COD_SETT;REPARTO;COD_REP;CATEGORIA;COD_CATEG;SOTTOCATEGORIA;COD_SUBCATEG;SEGMENTO;COD_SEGMENTO
5172;62064360105;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;MAGLIERIA ESTERNA ESTATE;01;VOGATORE;05
5173;62064360106;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;MAGLIERIA ESTERNA ESTATE;01;POLO M/M;06
5174;62064360201;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI ESTATE;02;PANTALONI LUNGHI;01
5175;62064360202;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI ESTATE;02;PANTALONI CORTI  \ BERMUDA;02
5176;62064360203;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI ESTATE;02;PANTALONI FELPA;03
5177;62064360204;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI ESTATE;02;JEANS;04
5178;62064360205;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI ESTATE;02;SALOPETTE;05
5179;62064360301;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAMICIE ESTATE;03;CAMICIE M/M;01
5180;62064360302;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAMICIE ESTATE;03;CAMICIE M/L;02
5181;62064360303;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAMICIE ESTATE;03;CAMICIE JEANS;03
5182;62064360401;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAPI SPALLA ESTATE;04;GILET;01
5183;62064360402;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAPI SPALLA ESTATE;04;GIUBBOTTI;02
5184;62064360403;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAPI SPALLA ESTATE;04;GIACCONI;03
5185;62064360501;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;COMPLETI E TUTE ESTATE;05;COMPLETI SM;01
5186;62064360502;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;COMPLETI E TUTE ESTATE;05;COMPLETI MM;02
5187;62064360503;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;COMPLETI E TUTE ESTATE;05;COMPLETI  ML;03
5188;62064360504;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;COMPLETI E TUTE ESTATE;05;TUTE;04
5189;62064360601;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;MAGLIERIA ESTERNA INVERNO;06;GIROCOLLO/POLO M/L;01
5190;62064360602;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;MAGLIERIA ESTERNA INVERNO;06;COLLO ALTO/LUPETTO;02
5191;62064360603;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;MAGLIERIA ESTERNA INVERNO;06;CARDIGAN/GILET;03
5192;62064360604;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;MAGLIERIA ESTERNA INVERNO;06;FELPE;04
5193;62064360701;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI INVERNO;07;PANTALONI LUNGHI;01
5194;62064360702;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI INVERNO;07;PANTALONI FELPA;02
5195;62064360703;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI INVERNO;07;JEANS;03
5196;62064360704;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;PANTALONI INVERNO;07;SALOPETTE;04
5197;62064360801;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAMICIE INVERNO;08;CAMICIE M/L;01
5198;62064360802;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAMICIE INVERNO;08;CAMICIE JEANS;02
5199;62064360901;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAPI SPALLA INVERNO;09;GILET;01
5200;62064360902;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAPI SPALLA INVERNO;09;GIUBBOTTI;02
5201;62064360903;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;CAPI SPALLA INVERNO;09;GIACCONI;03
5202;62064361001;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;COMPLETI E TUTE INVERNO;10;COMPLETI;01
5203;62064361002;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3-12 BIMBO;436;COMPLETI E TUTE INVERNO;10;TUTE;02
5204;62064380101;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA ESTATE;01;GIROCOLLO/POLO M/L;01
5205;62064380102;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA ESTATE;01;CARDIGAN/GILET;02
5206;62064380103;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA ESTATE;01;FELPE;03
5207;62064380104;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA ESTATE;01;T-SHIRT;04
5208;62064380105;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA ESTATE;01;VOGATORE;05
5209;62064380106;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA ESTATE;01;POLO M/M;06
5210;62064380201;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;PANTALONI ESTATE;02;PANTALONI LUNGHI;01
5211;62064380202;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;PANTALONI ESTATE;02;PANTALONI CORTI \ BERMUDA;02
5212;62064380203;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;PANTALONI ESTATE;02;JEANS;03
5213;62064380204;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;PANTALONI ESTATE;02;PANTALONI FELPA;04
5214;62064380205;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;PANTALONI ESTATE;02;SALOPETTE;05
5215;62064380206;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;PANTALONI ESTATE;02;FUSEAUX;06
5216;62064380301;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;ABITI/GONNE/CAMICIE ESTATE;03;ABITI S/M E M/M;01
5217;62064380302;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;ABITI/GONNE/CAMICIE ESTATE;03;ABITI M/L;02
5218;62064380303;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;ABITI/GONNE/CAMICIE ESTATE;03;GONNE;03
5219;62064380304;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;ABITI/GONNE/CAMICIE ESTATE;03;CAMICIE S/M-M/M;04
5220;62064380305;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;ABITI/GONNE/CAMICIE ESTATE;03;CAMICIE M/L;05
5221;62064380306;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;ABITI/GONNE/CAMICIE ESTATE;03;CAMICIE JEANS;06
5222;62064380401;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;CAPI SPALLA ESTATE;04;GILET;01
5223;62064380402;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;CAPI SPALLA ESTATE;04;GIUBBOTTI;02
5224;62064380403;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;CAPI SPALLA ESTATE;04;GIACCONI;03
5225;62064380501;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;COMPLETI TUTE ESTATE;05;COMPLETI  SM;01
5226;62064380502;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;COMPLETI TUTE ESTATE;05;COMPLETI  MM;02
5227;62064380503;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;COMPLETI TUTE ESTATE;05;COMPLETI  ML;03
5228;62064380504;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;COMPLETI TUTE ESTATE;05;TUTE;04
5229;62064380601;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA INVERNO;06;GIROCOLLO/POLO M/L;01
5230;62064380602;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA INVERNO;06;COLLO ALTO/LUPETTO;02
5231;62064380603;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA INVERNO;06;CARDIGAN/GILET;03
5232;62064380604;Non alimentari;2;No Food;3;PERSONA;62;ESTERNO BAMBINI E NEONATO;06;ABB.TO ESTERNO 3 -12 BIMBA;438;MAGLIERIA ESTERNA INVERNO;06;FELPE;04
5233;68087360101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SVILUPPO FOTO;736;ANALOGICO;01;SVILUPPO FOTO ESTERNO;01
5234;68087360102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SVILUPPO FOTO;736;ANALOGICO;01;SVILUPPO FOTO INTERNO;02
5235;68087360103;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SVILUPPO FOTO;736;ANALOGICO;01;ALTRI;03
5236;68087360201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SVILUPPO FOTO;736;DIGITALE;02;SVILUPPO FOTO ESTERNO;01
5237;68087360202;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SVILUPPO FOTO;736;DIGITALE;02;SVILUPPO FOTO INTERNO;02
5238;68087360203;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SVILUPPO FOTO;736;DIGITALE;02;ALTRI;03
5239;68087380101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;ATTIVAZIONI;01;TIM;01
5240;68087380102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;ATTIVAZIONI;01;VODAFONE;02
5241;68087380103;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;ATTIVAZIONI;01;WIND;03
5242;68087380104;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;ATTIVAZIONI;01;H3G;04
5243;68087380105;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;ATTIVAZIONI;01;TELEFONIA FISSA;05
5244;68087380106;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;ATTIVAZIONI;01;ALTRO;06
5245;68087380107;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;ATTIVAZIONI;01;COOP VOCE;07
5246;68087380201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE;02;TIM;01
5247;68087380202;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE;02;VODAFONE;02
5248;68087380203;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE;02;WIND;03
5249;68087380204;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE;02;H3G;04
5250;68087380205;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE;02;TELEFONIA FISSA;05
5251;68087380206;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE;02;ALTRO;06
5252;68087380207;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE;02;COOP VOCE;07
5253;68087380301;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE VIRTUALI;03;TIM;01
5254;68087380302;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE VIRTUALI;03;VODAFONE;02
5255;68087380303;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE VIRTUALI;03;WIND;03
5256;68087380304;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE VIRTUALI;03;H3G;04
5257;68087380305;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE VIRTUALI;03;TELEFONIA FISSA;05
5258;68087380306;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE VIRTUALI;03;ALTRO;06
5259;68087380307;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TELEFONICI;738;RICARICHE VIRTUALI;03;COOP VOCE;07
5260;68087400101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TV;740;ATTIVAZIONI;01;SATELLITARE;01
5261;68087400102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TV;740;ATTIVAZIONI;01;TERRESTRE;02
5262;68087400103;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TV;740;ATTIVAZIONI;01;ALTRO;03
5263;68087400201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TV;740;RICARICHE;02;SATELLITARE;01
5264;68087400202;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TV;740;RICARICHE;02;TERRESTRE;02
5265;68087400203;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;SERVIZI TV;740;RICARICHE;02;ALTRO;03
5266;68087420101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;VENDITA BIGLIETTI;742;EVENTI MUSICALI;01;EVENTI MUSICALI;01
5267;68087420202;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;VENDITA BIGLIETTI;742;EVENTI SPORTIVI;02;EVENTI SPORTIVI;02
5268;68087420303;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;VENDITA BIGLIETTI;742;TEATRO;03;TEATRO;03
5269;68087420404;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;VENDITA BIGLIETTI;742;MUSEI;04;MUSEI;04
5270;68087420505;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;VENDITA BIGLIETTI;742;TRENI;05;TRENI;05
5271;68087420606;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;VENDITA BIGLIETTI;742;AUTOBUS;06;AUTOBUS;06
5272;68087420707;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;VENDITA BIGLIETTI;742;ALTRI;07;ALTRI;07
5273;68087440101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CONSEGNE A DOMICILIO;744;STAG&BRICO;01;STAG&BRICO;01
5274;68087440201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CONSEGNE A DOMICILIO;744;CASA;02;CASA;01
5275;68087440301;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CONSEGNE A DOMICILIO;744;MULTIMEDIALE;03;MULTIMEDIALE;01
5276;68087460101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;ESTENSIONE GARANZIA;746;STAG&BRICO;01;STAG&BRICO;01
5277;68087460201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;ESTENSIONE GARANZIA;746;CASA;02;CASA;01
5278;68087460301;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;ESTENSIONE GARANZIA;746;MULTIMEDIALE;03;MULTIMEDIALE;01
5279;68088950101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;POST VENDITA;895;STAG&BRICO;01;STAG&BRICO;01
5280;68088950201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;POST VENDITA;895;CASA;02;CASA;01
5281;68088950301;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;POST VENDITA;895;MULTIMEDIALE;03;MULTIMEDIALE;01
5282;68088970101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CARD VIRTUALI;897;GIFT CARD;01;BENESSERE;01
5283;68088970102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CARD VIRTUALI;897;GIFT CARD;01;SPORT;02
5284;68088970103;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CARD VIRTUALI;897;GIFT CARD;01;VIAGGI;03
5285;68088970104;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CARD VIRTUALI;897;GIFT CARD;01;EDITORIA;04
5286;68088970105;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CARD VIRTUALI;897;GIFT CARD;01;APPLICAZIONE;05
5287;68088970106;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CARD VIRTUALI;897;GIFT CARD;01;MULTITEMATICO;06
5288;68088970107;Non alimentari;2;No Food;3;MULTIMEDIA;68;SERVIZI;08;CARD VIRTUALI;897;GIFT CARD;01;ALTRO;07
5289;62053390101;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;SLIP BIMBO;01;SLIP BIMBO T.U.;01
5290;62053390102;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;SLIP BIMBO;01;SLIP BIMBO FANTASIA;02
5291;62053390103;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;SLIP BIMBO;01;BOXER BIMBO;03
5292;62053390201;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBO;02;VOGATORI;01
5293;62053390202;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBO;02;VOGATORI INVERNO;02
5294;62053390203;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBO;02;MAGLIE INTIME M/M;03
5295;62053390204;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBO;02;MAGLIE INTIME M/M INVERNO;04
5296;62053390205;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBO;02;MAGLIE INTIME M/L;05
5297;62053390206;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBO;02;MAGLIE INTIME M/L INVERNO;06
5298;62053390301;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;SLIP BIMBA;03;SLIP BIMBA T.U.;01
5299;62053390302;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;SLIP BIMBA;03;SLIP BIMBA FANTASIA;02
5300;62053390401;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBA;04;CAMICIOLA S/S E S/L;01
5301;62053390402;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBA;04;CAMICIOLA S/S S/L INVERNO;02
5302;62053390403;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBA;04;CAMICIOLA M/M;03
5303;62053390404;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBA;04;CAMICIOLA M/M INVERNO;04
5304;62053390405;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBA;04;CAMICIOLA M/L;05
5305;62053390406;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;MAGLIERIA INTIMA BIMBA;04;CAMICIOLA M/L INVERNO;06
5306;62053390501;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;BODY;05;BODY;01
5307;62053390502;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO GIORNO 3-12 BAMBINI;339;BODY;05;BODY  INVERNO;02
5308;62053410101;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO NOTTE 3-12 BAMBINI;341;PIGIAMA BIMBO ESTATE;01;PIGIAMA LUNGO;01
5309;62053410102;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO NOTTE 3-12 BAMBINI;341;PIGIAMA BIMBO ESTATE;01;PIGIAMA CORTO;02
5310;62053410103;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO NOTTE 3-12 BAMBINI;341;PIGIAMA BIMBO ESTATE;01;TUTE;03
5311;62053410201;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO NOTTE 3-12 BAMBINI;341;PIGIAMA BIMBO INVERNO;02;PIGIAMA LUNGO;01
5312;62053410202;Non alimentari;2;No Food;3;PERSONA;62;INTIMO E CALZETTERIA BAMBINI E NEONATO;05;INTIMO NOTTE 3-12 BAMBINI;341;PIGIAMA BIMBO INVERNO;02;TUTE;02
